,cooks_d,hat_diag,student_resid,id,inducted,is_high_cooks,is_high_leverage,is_influential
2350,1.4428502085153569e-07,0.00044475359473891576,-0.0825208967264536,Tom Morgan,0,0,0,0
2351,1.2238521117825992e-06,0.0012969345057394358,-0.14068030042205215,George Moriarty,0,0,0,0
2353,5.3875467147152595e-06,0.004354025219263334,-0.16084670655599193,Leroy Morney,0,0,0,0
2354,3.1168735679632156e-07,0.0007677427199043745,-0.09229849289465547,Barney Morris,0,0,0,0
2356,0.016846741781936778,0.148129203876229,1.4263763441745994,Jack Morris,1,1,1,1
2357,6.441712920656639e-08,0.0003503403926939695,-0.0621282521078119,Jim Morrison,0,0,0,0
2358,1.8759095302341852e-05,0.0031019534434330895,-0.355814241764279,John Morrill,0,0,0,0
2359,2.510741906239532e-07,0.0007187671130582075,-0.0856170874304923,Johnny Morrison,0,0,0,0
2364,1.9985077313806076e-07,0.00048704208231261585,-0.09280546141581139,Guy Morton,0,0,0,0
2365,2.5950195390943525e-07,0.0010986914075358082,-0.07038877230503382,Lloyd Moseby,0,0,0,0
2366,2.031663392206278e-07,0.00047204511061707793,-0.09504761980924084,John Moses,0,0,0,0
2367,7.895420289820995e-06,0.00696204982380407,-0.15378417017473073,Wally Moses,0,0,0,0
2369,5.9210555752497824e-08,0.00032976288810546953,-0.06139552368677064,Don Mossi,0,0,0,0
2370,1.6376811503036384e-07,0.00044115540196018566,-0.0882739793746304,Les Moss,0,0,0,0
2371,1.6256955569416856e-05,0.006042681256563256,-0.2369726807407219,Johnny Mostil,0,0,0,0
2373,4.425198622254072e-06,0.0027859745577776965,-0.18238186300080206,Manny Mota,0,0,0,0
2374,2.1494041825280965e-06,0.0013184622604403126,-0.18490487067677472,Dink Mothell,0,0,0,0
2375,6.665829450813468e-07,0.0007286832849715244,-0.13855080494496871,Mike Mowrey,0,0,0,0
2379,3.5125870078684316e-08,0.00027360694331014915,-0.051915879345045525,Don Mueller,0,0,0,0
2380,5.695662917167395e-07,0.0008704771250351969,-0.11716934477011734,Heinie Mueller,0,0,0,0
2381,1.6605057303972732e-07,0.0007513945566126459,-0.0680977228910155,Ray Mueller,0,0,0,0
2384,8.557870304252245e-07,0.0007607963536054081,-0.15363600959224516,Tony Mullane,0,0,0,0
2385,1.0779915353832953e-06,0.0012926495687831734,-0.13225011033216574,George Mullin,0,0,0,0
2386,6.762334114882822e-08,0.0004287403618885908,-0.057539708163778555,Pat Mullin,0,0,0,0
2387,5.429343541687458e-07,0.0008661201412135565,-0.11468485834950726,Rance Mulliniks,0,0,0,0
2388,3.1612042327525464e-06,0.0015642349202029983,-0.205847217585574,Joe Mulvey,0,0,0,0
2389,1.0380472863128484e-07,0.00047272383125754634,-0.067890935451479,Jerry Mumphrey,0,0,0,0
2390,8.507947785481939e-08,0.0004590957200644408,-0.06236927834983893,Bob Muncrief,0,0,0,0
2391,2.3554164886220069e-07,0.0007872302622196945,-0.07923582795068418,Red Munger,0,0,0,0
2392,1.7091156209056245e-05,0.008453272397291215,-0.2051821281442364,Van Mungo,0,0,0,0
2394,0.000114960182428807,0.016870194350163577,-0.37508418934171905,Thurman Munson,0,0,0,0
2395,9.902682004791282e-05,0.013930946097342368,-0.3836625621676404,Bobby Murcer,0,0,0,0
2396,8.860563871566696e-06,0.0035298825162054627,-0.22918824645439873,Danny Murphy,0,0,0,0
2397,0.004641319743383372,0.16928287867658678,-0.6915927858707335,Dale Murphy,0,1,1,1
2400,1.832202616553134e-06,0.00333223302068402,-0.10727633345423304,Dwayne Murphy,0,0,0,0
2401,4.882357534772469e-07,0.000754926358987085,-0.11649523193255083,Eddie Murphy,0,0,0,0
2402,2.7737274939081123e-07,0.0010461774748769406,-0.07457814331955001,Johnny Murphy,0,0,0,0
2403,4.2207518384507527e-07,0.0006623365287545158,-0.11564352747910714,Morgan Murphy,0,0,0,0
2405,1.3670745992832122e-07,0.0004514680031170068,-0.0797249414956763,Tom Murphy,0,0,0,0
2406,3.236222427148232e-07,0.0005788115043788532,-0.10832645425042141,Dale Murray,0,0,0,0
2408,4.4893688154689403e-07,0.0006303635060012154,-0.12225590196432286,Mitchell Murray,0,0,0,0
2409,7.004065224547848e-06,0.0036746580938024284,-0.19969944521827113,Red Murray,0,0,0,0
2410,8.93925523874632e-08,0.0003479243404134049,-0.07344163654577844,Ivan Murrell,0,0,0,0
2411,5.837341217619685e-16,2.78137348392291e-07,0.00020993626769760622,Stan Musial,1,0,0,0
2413,2.62098869503852e-06,0.0012390237211304363,-0.21063628830755735,Glenn Myatt,0,0,0,0
2414,0.00017583844116124555,0.0235571956723558,-0.3912264148903971,Buddy Myer,0,0,1,1
2417,5.0840677546232645e-06,0.0038407019838624353,-0.1664080777172093,Hi Myers,0,0,0,0
2423,1.0628371841339717e-07,0.00037290180484307286,-0.07735079560112516,Hal Naragon,0,0,0,0
2424,0.0006578927817999277,0.028699449670530685,-0.6837970786171578,Billy Nash,0,0,1,1
2429,1.422145531991855e-07,0.0004111832624208549,-0.08520687708606448,Tom Needham,0,0,0,0
2430,1.817981027560733e-06,0.001660248688582698,-0.15151545338244685,Art Nehf,0,0,0,0
2431,6.1122080311415575e-06,0.0038107053433965097,-0.18317953897907444,Candy Nelson,0,0,0,0
2432,2.1258697269085372e-08,0.00020914028965453445,-0.04619699211045806,Dave Nelson,0,0,0,0
2433,3.9922940305537686e-07,0.0007883911091930705,-0.10308103810145891,Gene Nelson,0,0,0,0
2437,0.0005420027790246974,0.04813186102266742,-0.474441283539609,Graig Nettles,0,0,1,1
2439,0.0010568255207039582,0.06837963196508885,-0.5498793384248911,Don Newcombe,0,0,1,1
2440,5.356153751685433e-05,0.02683277732123972,0.2019747541608032,Hal Newhouser,1,0,1,1
2441,0.00046780295128894314,0.03145531887422792,-0.5499888818531605,Bobo Newsom,0,0,1,1
2442,3.587302654579525e-08,0.0002743444352702763,-0.05239453589190903,Skeeter Newsome,0,0,0,0
2444,0.0019263097089341629,0.0404491600135149,-0.9796071481362235,Bill Nicholson,0,1,1,1
2445,0.0015085341455350729,0.001686223898162191,4.330750177086641,Kid Nichols,1,0,0,0
2446,1.661953604132394e-06,0.0018602785413782633,-0.13684400508445946,Hugh Nicol,0,0,0,0
2447,1.5806425927453216e-07,0.0004704978577862929,-0.08397412186897629,Tom Niedenfuer,0,0,0,0
2448,0.0001282999543345834,0.01862204070891865,-0.37681433175722684,Joe Niekro,0,0,1,1
2449,0.0024473528111344928,0.08453733611579332,0.7460260240026454,Phil Niekro,1,1,1,1
2450,5.622908807395711e-08,0.000341067006454827,-0.05882964644164766,Bob Nieman,0,0,0,0
2455,1.0767204989936434e-07,0.0003838532993187751,-0.07673528853391975,Russ Nixon,0,0,0,0
2458,3.0301643129244977e-07,0.000872206371968742,-0.08537753847866661,Gary Nolan,0,0,0,0
2459,1.479200554662373e-07,0.00041882296980928085,-0.08610273892612946,Joe Nolan,0,0,0,0
2461,2.1205214356904127e-07,0.00048708703713048394,-0.09559207735510844,Dickie Noles,0,0,0,0
2463,6.519309965771093e-08,0.00045049333855729786,-0.05511482469952042,Irv Noren,0,0,0,0
2464,3.1791054219875755e-06,0.0020226485162413567,-0.18149398850852458,Fred Norman,0,0,0,0
2466,2.625462556152719e-07,0.0013029887104989892,-0.06500684824400671,Mike Norris,0,0,0,0
2467,9.963433040650272e-08,0.0004884617346154502,-0.06543238986988063,Bill North,0,0,0,0
2468,3.7275558080375824e-08,0.0003061543495921005,-0.05055743321226293,Jim Northrup,0,0,0,0
2469,8.5003764693135e-08,0.0004508164655936641,-0.06291162846738002,Ron Northey,0,0,0,0
2472,3.3596672015787034e-07,0.0005897842475121977,-0.10934101094038953,Les Nunamaker,0,0,0,0
2474,4.838546639440529e-07,0.0006676606378405195,-0.12332303311104913,Ed Nunez,0,0,0,0
2476,4.012912626124723e-06,0.003183261032842506,-0.1624467525804526,Joe Nuxhall,0,0,0,0
2477,7.819284097547563e-08,0.000316999522287741,-0.07196063604252571,Johnny Oates,0,0,0,0
2478,5.766593413563165e-07,0.000998531465228036,-0.11007064189373317,Ken Oberkfell,0,0,0,0
2480,2.5605448067262268e-08,0.0002910735992720814,-0.042974537774273305,Pete O'Brien,0,0,0,0
2481,5.8097628661138844e-08,0.00035687078600131494,-0.05845960068467657,Danny O'Connell,0,0,0,0
2482,0.00046463619427423286,0.019384363112018604,-0.7025703294622768,Jack O'Connor,0,0,1,1
2483,1.4964847961952343e-07,0.0005624076829201215,-0.07473052267241603,Ken O'Dea,0,0,0,0
2484,4.5916532867120124e-07,0.0006266418415817965,-0.1240076221263875,Billy O'Dell,0,0,0,0
2485,4.956522129776508e-07,0.0006546286913395771,-0.1260545298269842,Blue Moon Odom,0,0,0,0
2486,1.764187507098104e-05,0.007679116140199085,-0.21880259389867798,Lefty O'Doul,0,0,0,0
2487,2.812272283444886e-07,0.000534918419283702,-0.10504572124234197,Joe Oeschger,0,0,0,0
2488,9.248055071267889e-08,0.0004320287791980855,-0.0670323859462877,Ron Oester,0,0,0,0
2489,0.0012398147920742448,0.06950960250245264,-0.5903663555800464,Bob O'Farrell,0,0,1,1
2491,8.140202586173506e-08,0.00032643933255892184,-0.07235276231637473,Rowland Office,0,0,0,0
2493,2.144659949741195e-06,0.0031248185049762506,-0.11986623413038779,Ben Oglivie,0,0,0,0
2496,1.729388150839696e-06,0.0012591399674271885,-0.1697247943377407,Bob Ojeda,0,0,0,0
2497,9.254540542081735e-07,0.0010292322956378908,-0.137343074748301,Rube Oldring,0,0,0,0
2498,2.3821987592487084e-06,0.005474243090898943,-0.09533329913000806,Charley O'Leary,0,0,0,0
2502,0.002889009128154436,0.05952205983290718,0.9790828310397112,Tony Oliva,1,1,1,1
2503,0.001004113513265156,0.091487805279004,-0.45759874969620556,Al Oliver,0,0,1,1
2505,5.5291314514432526e-08,0.0003059612283809724,-0.061594007019888465,Gene Oliver,0,0,0,0
2509,6.50960265818102e-07,0.0010783101402928766,-0.11253322482821043,Ivy Olson,0,0,0,0
2510,1.4835662129562407e-07,0.0005629248875867931,-0.07437305436072897,Alejandro Oms,0,0,0,0
2511,8.971583583874432e-07,0.0013175115546005148,-0.11950352123696743,Buck O'Neil,0,0,0,0
2513,0.0013482996798518812,0.042203027650398704,-0.8016186059029895,Steve O'Neill,0,0,1,1
2514,1.0294398430368684e-05,0.0051694752565767995,-0.20396772626221335,Tip O'Neill,0,0,0,0
2519,3.16753736520202e-06,0.0023924386979346473,-0.16654437823548437,Frank O'Rourke,0,0,0,0
2520,0.0005178041071917111,0.050073844531082955,0.4541840173554652,Jim O'Rourke,1,0,1,1
2522,4.2383296711579493e-07,0.0015051716474397282,-0.07683992106022988,Jorge Orta,0,0,0,0
2523,1.5603854694989798e-07,0.0004656632638137206,-0.08386648979831794,Phil Ortega,0,0,0,0
2524,1.1873186457588912e-06,0.0009692162743696682,-0.16031434234101533,Al Orth,0,0,0,0
2526,1.9637352155297942e-07,0.0004488556241280028,-0.09582973480263217,Junior Ortiz,0,0,0,0
2530,4.794227705828148e-06,0.002761399382314297,-0.19067945619182697,Claude Osteen,0,0,0,0
2531,9.167684689953678e-07,0.0008401838347192459,-0.15131075571603114,Fritz Ostermueller,0,0,0,0
2534,6.801297828780004e-05,0.010860688392073133,-0.3606663281485301,Amos Otis,0,0,0,0
2535,3.791502172097924e-08,0.00030978918209451263,-0.05068913704087562,Jim O'Toole,0,0,0,0
2536,2.0814623097744917e-09,0.00021968294162127242,0.014104186648310308,Mel Ott,1,0,0,0
2537,1.3273982182737463e-07,0.0004050339430333498,-0.08294239712367445,Jimmy Outlaw,0,0,0,0
2539,1.671022329026874e-07,0.0004813102099635828,-0.08536575710443875,Stubby Overmire,0,0,0,0
2540,1.2212270052199158e-07,0.0005134931534750304,-0.07065273627369159,Bob Owchinko,0,0,0,0
2541,1.2583318960014948e-06,0.0020899731314284278,-0.11232659436823039,Mickey Owen,0,0,0,0
2542,3.06601534307002e-07,0.0005491311273714466,-0.10825289090941864,Jim Owens,0,0,0,0
2544,2.854761470278265e-07,0.0008276782368715836,-0.08507148036997002,Tom Paciorek,0,0,0,0
2546,3.3438875446789406e-07,0.0005684392782975829,-0.11111430377178176,Juan Padrón,0,0,0,0
2547,0.00022046095932038638,0.020709633545775267,-0.4678913623556739,Andy Pafko,0,0,1,1
2549,2.292715532613342e-07,0.0005710785661711351,-0.0917936755968547,Jose Pagan,0,0,0,0
2550,8.397743781920418e-08,0.00038537386552601024,-0.06763416439047866,Jim Pagliaroni,0,0,0,0
2553,0.002659158473063692,0.0720744619198938,0.8479058207714422,Satchel Paige,1,1,1,1
2555,1.4606247538207902e-07,0.0004307315599265585,-0.08436883968769006,Erv Palica,0,0,0,0
2557,1.6973882662110335e-05,0.004793711489890533,-0.2720325388523173,Clarence Palm,0,0,0,0
2558,1.355643322082611e-07,0.00041630004698248294,-0.08267776342812555,David Palmer,0,0,0,0
2560,3.535038105863533e-05,0.024381415742250993,0.17235237385339128,Jim Palmer,1,0,1,1
2564,8.24052985768022e-06,0.004207177198898575,-0.20238406272480935,Milt Pappas,0,0,0,0
2566,6.396904926288378e-07,0.0008560631535675121,-0.12521481659048384,Freddy Parent,0,0,0,0
2569,0.006380227431377576,0.15165182001848648,0.8657469698949294,Dave Parker,1,1,1,1
2570,5.382860547370398e-07,0.0009085215469992757,-0.11149392981783672,Tom Parker,0,0,0,0
2571,1.3321789854591143e-07,0.00041572419627440685,-0.0820158883594292,Roy Parmelee,0,0,0,0
2572,1.012539105163909e-06,0.00195821380373234,-0.10410218822486399,Mel Parnell,0,0,0,0
2573,7.1124175552437745e-06,0.0045260133291048655,-0.1812488724598271,Roy Parnell,0,0,0,0
2576,5.8407281760764e-07,0.0017147149819726913,-0.08450346327855518,Larry Parrish,0,0,0,0
2578,9.894764567584084e-08,0.00044250989286091205,-0.06851012765456878,Roy Partlow,0,0,0,0
2579,3.246328666551604e-05,0.009309380975728348,-0.26934847080905844,Camilo Pascual,0,0,0,0
2580,4.946223472895136e-06,0.0024961976935835256,-0.20373437227870522,Dode Paskert,0,0,0,0
2581,6.791661881396492e-08,0.00034333984938416436,-0.06444081159422216,Dan Pasqua,0,0,0,0
2582,1.043306595872939e-06,0.0016263082571439634,-0.11597403153725325,Claude Passeau,0,0,0,0
2583,9.228141817936812e-07,0.001383254579606667,-0.11828104184121353,Freddie Patek,0,0,0,0
2586,2.6453713450768406e-07,0.0005485085292272042,-0.10061022898593643,John Patterson,0,0,0,0
2587,3.427234892413626e-05,0.01227849911493997,-0.24061693749598104,Pat Patterson,0,0,0,0
2588,1.6371305314525912e-07,0.0005230585500115142,-0.08105177648338331,Marty Pattin,0,0,0,0
2590,2.137522240126014e-07,0.0004834961805287782,-0.09633041457279472,Don Pavletich,0,0,0,0
2591,5.105194799115132e-07,0.0006339107264375876,-0.13000619886902498,Andrew Payne,0,0,0,0
2595,0.0005782223919170782,0.045604917076784185,-0.5040984495780815,Lennie Pearson,0,0,1,1
2596,9.173836001729556e-08,0.000511809552201301,-0.06133661056371051,Monte Pearson,0,0,0,0
2598,0.0014487988846200064,0.04587050924260256,-0.7955190386278315,Roger Peckinpaugh,0,0,1,1
2600,2.155091959522964e-06,0.0011996871493629366,-0.19410998770568044,Eustaquio Pedroso,0,0,0,0
2601,2.737967070420618e-05,0.006384501476617487,-0.29913652228161614,Heinie Peitz,0,0,0,0
2603,1.455893966622662e-07,0.0004471442389095586,-0.08267107460271088,Barney Pelty,0,0,0,0
2607,1.2278061968036216e-06,0.0012022642428646355,-0.14635695559659165,Orlando Peña,0,0,0,0
2612,0.0007024234605941931,0.030907069884148985,0.680084610046097,Herb Pennock,1,0,1,1
2614,3.540758283114846e-07,0.0010953357400191055,-0.0823466959668329,Joe Pepitone,0,0,0,0
2621,5.216347043369964e-08,0.0003007661125010889,-0.060341084918623965,Marty Perez,0,0,0,0
2624,8.983267944836079e-08,0.00045911565572168253,-0.0640864263067088,Pascual Perez,0,0,0,0
2625,0.0045881089574954,0.10866658382516585,0.8889935212622379,Tony Perez,1,1,1,1
2627,3.93204344631632e-06,0.001987634335835376,-0.20361910173928385,Bill Perkins,0,0,0,0
2628,1.6977993000139706e-05,0.005589564336640164,-0.25185273964039184,Cy Perkins,0,0,0,0
2630,2.201501546469801e-06,0.0024803724478106217,-0.13635511074331122,Ron Perranoski,0,0,0,0
2631,1.382723695913973e-07,0.0004383783665909317,-0.08136873785288902,Pol Perritt,0,0,0,0
2632,0.00021636357411422596,0.03147940545791658,0.3738891738597999,Gaylord Perry,1,0,1,1
2634,9.403455753738505e-05,0.013953860859226716,-0.37355522425587045,Jim Perry,0,0,0,0
2635,7.405555517127106e-07,0.0020497807058827513,-0.08701401471594315,Johnny Pesky,0,0,0,0
2636,8.5679077988145e-08,0.00035229198865332427,-0.07145278209921957,Fritz Peterson,0,0,0,0
2637,1.4548311076921379e-05,0.005892692051579727,-0.22702605214217877,Gary Peters,0,0,0,0
2638,1.8239048123944531e-07,0.000489857359818504,-0.0884035114861608,John Peters,0,0,0,0
2639,1.3884382509388354e-07,0.00041494084525033796,-0.08380881820367908,Rusty Peters,0,0,0,0
2641,1.220849044182423e-07,0.0003777129304438506,-0.08237163189848108,Geno Petralli,0,0,0,0
2642,1.0801214674195142e-07,0.0006012569766503151,-0.06140239078741414,Rico Petrocelli,0,0,0,0
2643,3.5693420475485624e-07,0.0007511011535184251,-0.09985995272183286,Dan Petry,0,0,0,0
2645,2.3529994857421447e-06,0.0035613963666792357,-0.1175806021829145,Gary Pettis,0,0,0,0
2646,7.006121385563687e-07,0.000694357924611786,-0.14551439152453619,Bill Pettus,0,0,0,0
2647,4.032935945307636e-05,0.00810366266921182,-0.32196804872980905,Bruce Petway,0,0,0,0
2648,0.0008630401873495128,0.0238899873769356,-0.8605311198611334,Fred Pfeffer,0,0,1,1
2649,3.7184499217940796e-07,0.0005693982489998579,-0.11707357322839781,Jeff Pfeffer,0,0,0,0
2650,1.642138069370705e-07,0.0006026919917166245,-0.07561985831158173,Babe Phelps,0,0,0,0
2651,2.707941568030734e-07,0.000519856030053154,-0.10456222935678285,Ed Phelps,0,0,0,0
2652,1.5040757527285112e-07,0.0004534976201730809,-0.08343696495583443,Ken Phelps,0,0,0,0
2653,2.214584189170897e-06,0.002167259988621424,-0.1463285647912658,Bill Phillips,0,0,0,0
2655,1.632600191964225e-08,0.00019213273122605247,-0.04223837150326361,Bubba Phillips,0,0,0,0
2656,3.25866046281295e-06,0.0033141181585810806,-0.14345786465081256,Dave Philley,0,0,0,0
2657,5.581701977834306e-07,0.000677355546937261,-0.13150355337960185,Deacon Phillippe,0,0,0,0
2658,1.3812403181572635e-07,0.000499513347922256,-0.07618372906121769,Mike Phillips,0,0,0,0
2662,2.4626170534091193e-06,0.001598411295287566,-0.17972829336965493,Val Picinich,0,0,0,0
2663,0.0007157226029284819,0.03715182366883958,-0.6241239542772394,Billy Pierce,0,0,1,1
2664,2.2142136796424445e-06,0.001231084630087197,-0.19422626835801088,Bill Pierce,0,0,0,0
2666,1.2036742712676033e-06,0.002264912845993887,-0.10552272826076955,Jim Piersall,0,0,0,0
2668,2.6099576937050763e-06,0.002216431013346205,-0.15707875339197602,Lip Pike,0,0,0,0
2670,5.438616125481807e-07,0.0018964733316458695,-0.07752973069900498,Lou Piniella,0,0,0,0
2671,7.810878313924393e-06,0.004137529859957436,-0.19869580395549508,George Pinkney,0,0,0,0
2672,4.24178232756043e-06,0.005411196645122173,-0.12795550086468335,Vada Pinson,0,0,0,0
2673,2.2325929595479646e-07,0.0004930423066079428,-0.09749116055955517,George Pipgras,0,0,0,0
2674,0.0006675270536657194,0.027632479039765605,-0.7023431976928521,Wally Pipp,0,0,1,1
2675,2.2769669531972132e-06,0.0018964801216051672,-0.15863596589651396,Juan Pizarro,0,0,0,0
2676,0.0028791241143528924,0.008715781427777024,2.6223205096991427,Eddie Plank,1,1,0,1
2678,1.062823505374879e-07,0.00037270736688212826,-0.07737047920431213,Bill Plummer,0,0,0,0
2680,1.9390653483877785e-08,0.0002098232666015254,-0.04404873905741912,Biff Pocoroba,0,0,0,0
2681,2.0620664827976563e-06,0.002558320570660996,-0.1299353299093127,Johnny Podres,0,0,0,0
2684,7.384846831115762e-07,0.0007483230759237925,-0.14390413304830865,Spottswood Poles,0,0,0,0
2685,1.0550616383418089e-05,0.004673676036457218,-0.21722109875607074,Howie Pollet,0,0,0,0
2690,1.2833684851315516e-07,0.0003764946903436109,-0.0845909952187792,Paul Popovich,0,0,0,0
2692,5.39735697645726e-07,0.0006805533832966743,-0.12900938042562587,Andy Porter,0,0,0,0
2693,1.8363810450408143e-07,0.0006354001600740603,-0.07788061437222592,Bob Porterfield,0,0,0,0
2694,7.088631657036186e-05,0.019337523505577568,-0.27475790991135396,Darrell Porter,0,0,1,1
2695,4.5265187385375885e-07,0.0006047883217724687,-0.1253310685924676,Bartolo Portuondo,0,0,0,0
2699,3.1063283897484984e-07,0.0007821049210004904,-0.0912916218574518,Wally Post,0,0,0,0
2700,1.2764660914923915e-07,0.00045462998011192875,-0.0767691105389607,Nels Potter,0,0,0,0
2701,0.00035113240917529476,0.04328048261265692,-0.40373032834557554,Boog Powell,0,0,1,1
2702,1.700314236005266e-06,0.0010866752469852789,-0.1811708236579889,Jack Powell,0,0,0,0
2703,4.953228011597989e-07,0.0008101278606336635,-0.11326638378984905,Jake Powell,0,0,0,0
2705,1.8916913133626654e-07,0.00044324983184616844,-0.09464860569262619,Doc Powers,0,0,0,0
2706,4.783841037046697e-07,0.000660531257258259,-0.12328432182523522,Ted Power,0,0,0,0
